0.0000;50884.1667
53094.7083;53887.1667
55180.1250;56514.7917
58767.0417;59434.3750
60810.7500;81831.7500
133550.0833;145645.5000
153570.0833;161452.9583
177051.8750;191482.9583
204245.7083;217425.5417
222180.2917;224182.2917
230438.5417;236361.1250
243785.2083;279404.1250
297005.0417;304595.9583
317191.8750;330621.9583
332874.2083;373873.5000
387553.8333;399232.1667
404654.2500;407907.5000
424006.9167;446195.7500
464422.2917;474474.0000
488154.3333;491157.3333
503461.2917;545711.8333
590172.9167;596679.4167
613446.1667;625374.7500
635801.8333;650066.0833
660576.5833;680012.6667
690523.1667;785409.6250
