0.0000;63720.0000
70600.0000;86120.0000
91240.0000;93800.0000
98840.0000;104840.0000
109960.0000;133480.0000
135160.0000;135160.0000
135800.0000;245480.0000
245720.0000;246200.0000
246440.0000;246440.0000
246680.0000;246840.0000
247720.0000;247720.0000
248120.0000;312920.0000
318040.0000;381720.0000
384040.0000;433480.0000
436360.0000;436440.0000
436920.0000;460600.0000
465560.0000;474840.0000
475400.0000;476280.0000
477800.0000;559720.0000
566040.0000;574280.0000
574760.0000;575160.0000
576040.0000;721560.0000
731000.0000;735480.0000
735720.0000;748920.0000
753880.0000;904440.0000
907640.0000;952200.0000
