0.0000;29240.0000
34760.0000;65960.0000
69880.0000;111960.0000
115800.0000;123400.0000
127400.0000;192520.0000
195960.0000;220120.0000
223880.0000;242680.0000
243320.0000;243400.0000
244280.0000;244520.0000
244760.0000;245480.0000
247320.0000;300440.0000
304280.0000;309480.0000
311800.0000;311800.0000
313560.0000;348920.0000
352280.0000;357320.0000
361080.0000;438120.0000
447080.0000;483480.0000
486600.0000;495160.0000
502840.0000;557240.0000
558200.0000;558200.0000
562360.0000;567880.0000
571640.0000;572680.0000
575960.0000;695480.0000
699320.0000;766280.0000
770040.0000;771880.0000
774520.0000;774760.0000
775000.0000;803000.0000
