33.3667;7974.6413
9743.0764;16816.8168
21988.6553;30830.8308
40807.4741;43943.9439
46479.8131;48348.3483
48948.9489;59325.9927
62128.7955;66633.3000
67867.8679;70870.8709
72806.1395;84617.9513
88254.9216;90790.7908
97197.1972;113113.1131
157924.5913;175275.2753
176876.8769;194260.9276
208441.7751;220220.2202
236836.8368;240073.4067
243977.3106;261127.7945
268001.3347;278078.0781
279813.1465;282482.4825
287620.9543;293026.3597
302035.3687;319586.2529
322789.4561;333600.2669
339873.2065;357157.1572
362162.1622;372772.7728
375575.5756;392592.5926
395395.3954;396196.1962
398932.2656;402669.3360
405472.1388;418618.6186
422088.7554;460326.9937
468668.6687;475809.1425
484150.8175;517384.0507
519185.8525;520453.7871
522389.0557;523656.9903
537203.8705;565699.0324
570503.8372;604137.4708
606539.8732;646046.0460
