4004.0000;25492.1333
25692.3333;25692.3333
26893.5333;49115.7333
50717.3333;54854.8000
55522.1333;59726.3333
59926.5333;60060.0000
60326.9333;60393.6667
60860.8000;61995.2667
62796.0667;67600.8667
69135.7333;77143.7333
78478.4000;84417.6667
86019.2667;86286.2000
87153.7333;105105.0000
105572.1333;105839.0667
106973.5333;111578.1333
113580.1333;113646.8667
113847.0667;114380.9333
114647.8667;114647.8667
114981.5333;115715.6000
117183.7333;124457.6667
125458.6667;137337.2000
138872.0667;139939.8000
141141.0000;142876.0667
143676.8667;152552.4000
152886.0667;157957.8000
159559.4000;165899.0667
168434.9333;170904.0667
171104.2667;177043.5333
178044.5333;182248.7333
182448.9333;182448.9333
182849.3333;182849.3333
186252.7333;187253.7333
187854.3333;198932.0667
199399.2000;207273.7333
208007.8000;215548.6667
215949.0667;215949.0667
216816.6000;223489.9333
223756.8667;233433.2000
237103.5333;240506.9333
240773.8667;240773.8667
240974.0667;267533.9333
268935.3333;275008.0667
277277.0000;281347.7333
282548.9333;284350.7333
286486.2000;292759.1333
292959.3333;292959.3333
293626.6667;293960.3333
295361.7333;299232.2667
299565.9333;302035.0667
302702.4000;302702.4000
302902.6000;308708.4000
310310.0000;326993.3333
327193.5333;327327.0000
328394.7333;339339.0000
339539.2000;342875.8667
343343.0000;344010.3333
345078.0667;353419.7333
354420.7333;356889.8667
358091.0667;364630.9333
366699.6667;366699.6667
366966.6000;373973.6000
374307.2667;374440.7333
374907.8667;418951.8667
420153.0667;421821.4000
422355.2667;435368.2667
435635.2000;444243.8000
445044.6000;451384.2667
451584.4667;456389.2667
457323.5333;461928.1333
462528.7333;466132.3333
466599.4667;466599.4667
467667.2000;467667.2000
468201.0667;475274.8000
475741.9333;479812.6667
480480.0000;480680.2000
480880.4000;480880.4000
481214.0667;485885.4000
486619.4667;487086.6000
487286.8000;490223.0667
490756.9333;490756.9333
490957.1333;491023.8667
491491.0000;495094.6000
495761.9333;496095.6000
496429.2667;498698.2000
498965.1333;498965.1333
499298.8000;502168.3333
503302.8000;513713.2000
515982.1333;545878.6667
546546.0000;547413.5333
548748.2000;550216.3333
550950.4000;553686.4667
554554.0000;557623.7333
558090.8667;558090.8667
558357.8000;560493.2667
561093.8667;563629.7333
564230.3333;565498.2667
565698.4667;565765.2000
566432.5333;567900.6667
568568.0000;570703.4667
571571.0000;597597.0000
597930.6667;622221.6000
622421.8000;632765.4667
633299.3333;639905.9333
640640.0000;648914.9333
649515.5333;655254.6000
655921.9333;708307.6000
711577.5333;728260.8667
730996.9333;736802.7333
737670.2667;737737.0000
738204.1333;759225.1333
759892.4667;760025.9333
761627.5333;766832.7333
767366.6000;797329.8667
798264.1333;816148.6667
817416.6000;829295.1333
829628.8000;842842.0000
843108.9333;875407.8667
876408.8667;881881.0000
882147.9333;882147.9333
883349.1333;883349.1333
884016.4667;907106.2000
907439.8667;907439.8667
907706.8000;909842.2667
910309.4000;917917.0000
918584.3333;918717.8000
919451.8667;941073.4667
941540.6000;941807.5333
943409.1333;958157.2000
958357.4000;968701.0667
968901.2667;973238.9333
975240.9333;978978.0000
980379.4000;980379.4000
982047.7333;987519.8667
988187.2000;988187.2000
989254.9333;992858.5333
994660.3333;998731.0667
1001200.2000;1008340.6667
1008607.6000;1035501.1333
1035968.2667;1037169.4667
1037369.6667;1037436.4000
1037636.6000;1037770.0667
1038637.6000;1054653.6000
1055854.8000;1055854.8000
1056722.3333;1063729.3333
1064530.1333;1086351.9333
1086618.8667;1093892.8000
1097029.2667;1098163.7333
1099898.8000;1100499.4000
1101300.2000;1101967.5333
1102501.4000;1102501.4000
1103969.5333;1104436.6667
1104770.3333;1121520.4000
1121854.0667;1121987.5333
1122187.7333;1133732.6000
