2969.6333;2969.6333
3303.3000;3303.3000
3503.5000;3503.5000
4104.1000;4104.1000
4771.4333;40540.5000
42409.0333;52819.4333
53019.6333;63163.1000
63363.3000;67634.2333
68034.6333;72572.5000
73306.5667;74441.0333
75108.3667;76509.7667
77177.1000;84317.5667
84784.7000;87854.4333
88521.7667;91524.7667
94194.1000;105071.6333
105872.4333;111277.8333
111478.0333;112946.1667
113213.1000;113213.1000
113413.3000;113413.3000
113680.2333;114080.6333
114814.7000;115682.2333
115882.4333;116082.6333
116349.5667;116683.2333
116950.1667;119152.3667
119352.5667;119953.1667
120153.3667;121154.3667
121354.5667;122021.9000
122288.8333;125558.7667
125892.4333;126025.9000
126226.1000;126226.1000
126626.5000;126759.9667
127760.9667;127827.7000
128027.9000;129028.9000
129362.5667;129429.3000
129629.5000;131164.3667
132232.1000;132499.0333
132699.2333;132966.1667
133833.7000;134033.9000
134701.2333;137170.3667
137637.5000;137904.4333
138505.0333;138972.1667
139172.3667;139572.7667
139772.9667;140640.5000
141708.2333;141975.1667
143109.6333;143576.7667
143910.4333;144911.4333
145111.6333;145445.3000
145778.9667;145912.4333
146179.3667;146779.9667
146980.1667;147113.6333
147313.8333;147580.7667
147847.7000;147847.7000
148248.1000;148314.8333
148515.0333;148648.5000
148915.4333;148982.1667
149249.1000;150250.1000
150450.3000;150583.7667
151184.3667;151317.8333
151518.0333;151918.4333
152719.2333;153119.6333
153720.2333;153720.2333
153987.1667;153987.1667
154387.5667;154521.0333
154787.9667;155522.0333
155855.7000;155855.7000
156055.9000;157724.2333
158057.9000;158258.1000
158992.1667;159526.0333
159859.7000;162061.9000
162262.1000;162929.4333
163129.6333;163663.5000
164063.9000;165398.5667
165865.7000;168201.3667
168535.0333;170803.9667
171004.1667;171204.3667
171404.5667;172472.3000
172672.5000;174941.4333
175275.1000;176943.4333
177610.7667;179012.1667
179546.0333;179746.2333
180013.1667;180213.3667
180813.9667;180813.9667
181014.1667;183016.1667
183283.1000;187153.6333
187353.8333;187353.8333
187754.2333;188755.2333
189022.1667;190557.0333
190890.7000;190890.7000
191157.6333;191157.6333
191357.8333;193693.5000
194027.1667;194027.1667
194360.8333;194561.0333
194894.7000;195695.5000
196829.9667;197430.5667
197630.7667;198298.1000
198565.0333;199899.7000
200700.5000;201901.7000
202368.8333;202368.8333
202635.7667;205238.3667
205438.5667;205438.5667
205638.7667;205705.5000
206039.1667;206439.5667
206639.7667;207640.7667
208041.1667;208841.9667
209175.6333;209242.3667
209442.5667;209442.5667
209842.9667;209976.4333
210376.8333;211778.2333
211978.4333;212378.8333
212579.0333;215315.1000
215582.0333;215715.5000
216182.6333;216583.0333
216783.2333;217183.6333
217383.8333;218384.8333
218585.0333;218585.0333
218785.2333;219252.3667
219452.5667;220720.5000
221054.1667;221387.8333
221588.0333;221588.0333
221921.7000;221921.7000
222121.9000;225391.8333
225658.7667;226059.1667
226526.3000;227060.1667
227327.1000;227327.1000
227527.3000;227660.7667
227927.7000;229262.3667
229729.5000;231130.9000
231331.1000;231397.8333
231931.7000;232999.4333
233600.0333;234467.5667
235068.1667;235935.7000
236202.6333;236202.6333
236402.8333;236936.7000
237470.5667;237537.3000
238338.1000;238471.5667
238871.9667;239005.4333
239939.7000;246346.1000
248014.4333;248014.4333
248548.3000;249549.3000
250550.3000;251884.9667
252151.9000;252552.3000
252819.2333;253953.7000
254287.3667;256823.2333
257156.9000;257757.5000
257957.7000;258625.0333
259292.3667;259559.3000
260760.5000;261094.1667
261361.1000;269902.9667
271237.6333;271237.6333
272572.3000;272772.5000
273039.4333;273039.4333
273439.8333;275308.3667
275642.0333;277710.7667
277977.7000;278044.4333
279312.3667;279312.3667
279512.5667;279846.2333
281180.9000;281314.3667
281981.7000;282649.0333
283383.1000;284117.1667
284450.8333;284717.7667
285184.9000;285652.0333
285918.9667;286185.9000
288121.1667;288454.8333
289122.1667;289122.1667
289389.1000;289522.5667
290923.9667;291057.4333
291391.1000;291591.3000
291924.9667;291991.7000
292659.0333;293126.1667
293593.3000;306005.7000
306339.3667;306472.8333
306739.7667;306806.5000
308408.1000;308741.7667
309942.9667;311144.1667
311544.5667;311811.5000
312011.7000;312679.0333
313346.3667;314747.7667
315081.4333;315948.9667
316215.9000;316549.5667
316749.7667;319619.3000
319886.2333;320019.7000
321154.1667;321954.9667
326693.0333;332031.7000
333433.1000;341040.7000
341374.3667;341374.3667
341574.5667;341574.5667
341774.7667;344577.5667
344777.7667;371738.0333
371938.2333;389489.1000
389689.3000;392024.9667
392225.1667;392358.6333
392692.3000;393626.5667
393893.5000;397897.5000
398564.8333;398965.2333
399298.9000;405171.4333
405371.6333;405838.7667
