300.3003;10877.5442
25158.4918;25158.4918
25625.6256;25892.5592
27494.1608;27694.3610
55455.4555;64164.1642
83216.5499;94761.4281
107841.1745;116983.6503
123123.1231;123123.1231
127527.5275;127794.4611
128395.0617;128461.7951
133133.1331;141141.1411
151818.4852;155422.0888
179646.3130;192058.7254
206139.4728;209209.2092
209542.8762;214748.0814
214948.2816;215015.0150
233033.0330;240040.0400
251117.7845;262929.5963
263263.2633;263396.7301
287420.7541;288822.1555
296363.0297;305238.5719
305505.5055;305638.9723
312645.9793;312645.9793
313113.1131;313113.1131
313713.7137;313713.7137
314047.3807;314047.3807
322989.6563;322989.6563
324724.7247;328728.7287
331464.7981;333199.8665
337537.5375;345145.1451
368568.5686;370236.9036
378712.0454;382782.7828
382982.9830;383049.7164
400133.4668;400133.4668
410143.4768;414681.3480
414881.5482;416416.4164
416750.0834;424824.8248
425025.0250;425025.0250
425225.2252;427560.8942
442642.6426;447781.1144
447981.3146;448381.7150
459459.4595;478211.5449
509442.7761;520520.5205
520720.7207;520787.4541
528595.2619;528928.9289
529396.0627;529796.4631
530130.1301;530130.1301
530730.7307;531064.3977
531264.5979;531464.7981
532265.5989;532532.5325
532932.9329;532932.9329
533199.8665;533533.5335
534467.8011;534601.2679
534934.9349;535201.8685
543009.6763;559559.5596
591991.9920;596129.4628
596329.6630;600867.5342
612345.6790;616883.5502
617083.7504;621354.6880
722389.0557;722522.5225
722722.7227;722922.9229
733533.5335;737671.0043
737871.2045;746012.6793
753219.8866;753219.8866
754287.6210;754421.0878
770170.1702;782515.8492
788521.8552;788588.5886
793460.1268;793460.1268
794594.5946;794794.7948
794994.9950;795061.7284
795261.9286;795462.1288
795729.0624;795995.9960
796663.3300;796663.3300
797464.1308;797597.5976
803536.8702;810677.3440
810877.5442;810877.5442
811077.7444;815882.5492
833967.3006;841975.3086
842175.5088;842642.6426
849382.7160;849449.4494
855722.3891;864731.3981
864931.5983;864931.5983
865265.2653;865265.2653
865932.5993;865932.5993
866599.9333;866599.9333
873673.6737;873873.8739
874140.8075;874407.7411
876009.3427;876076.0761
876276.2763;876276.2763
878678.6787;883016.3497
883616.9503;884484.4845
900567.2339;906172.8395
906373.0397;907574.2409
907774.4411;907774.4411
908041.3747;910844.1775
919386.0527;920587.2539
938605.2719;969169.1692
